time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,CAR_dic,CAR_pH,SIL_rsi,CAR_ch4,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP
2017-09-08,1.8380599999999998,11.7174,0,300.4311,0.2334,0.56035,0.0885,7.5416985,240.827,14.0835,0.2715,2.4437,0.543,-9e-4,-0.0085,-0.022,48.4719,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-09,1.28674,12.29475,0,297.8998,0,0.2821,0.0804,14.36337,458.6622,26.8224,0.5237,4.7129,1.0473,0.0234,0.2108,0.5464,49.7944,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-10,0.9006199999999999,11.19855,0,302.7384,1.083,0.084,0.10724999999999998,7.7694434999999995,248.0996,14.5087,1.4639,13.1747,2.9277,0.0725,0.6526,1.692,14.7089,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-11,0.68292,11.3088,0,302.2459,0.7448,0.36295,0.0726,4.0657995,129.832,7.5925,0.7316,6.5844,1.4632,0.0462,0.4158,1.0779,79.7057,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-12,1.95342,12.60465,0,296.5562,0.5141,0.3073,0.10275000000000001,0.110376,3.5247,0.2061,0.2002,1.8014,0.4003,-0.0021,-0.0185,-0.048,51.951,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-13,1.7974599999999998,15.44865,0,284.7176,0.5389,0,0.0699,1.415484,45.2001,2.6433,1.1174,10.057,2.2349,0.0215,0.1934,0.5014,65.5183,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-14,1.36738,15.51645,0,284.4458,0.2007,0.3108,0.084,6.122025,195.4934,11.4324,0.5771,5.194,1.1542,0.0186,0.1671,0.4331,50.421,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-15,0.9571799999999999,15.42315,0,284.82,1.1945,0.16275,0.13635,7.6874175,245.481,14.3556,0.1224,1.1012,0.2447,0.0024,0.0216,0.0559,48.7222,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-16,0.67004,16.209,0,281.6941,0.9095,0.28595,0.1452,3.377619,107.8572,6.3074,0.7158,6.4418,1.4315,0.0608,0.5469,1.418,83.5223,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-17,0.469,16.91835,0,278.9256,0.8344,0.32025,0.08055,4.1948865,133.9547,7.8336,-0.212,-1.9076,-0.4239,-0.0016,-0.0145,-0.0376,54.8419,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-18,0.3283,17.38575,0,277.127,1.1856,0,0.1638,3.603159,115.0584,6.7286,1.0724,9.6515,2.1448,0.0118,0.1064,0.2758,20.0613,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-19,0.22988,17.54775,0,276.5085,1.1097,0.19635,0.03225,9.612477,306.9535,17.9505,0.7556,6.8005,1.5112,0.0374,0.3364,0.8722,39.6993,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-20,0.16086,18.07605,0,274.5089,0.217,0.189,0.15315,11.153205,356.1529,20.8277,0.2158,1.9425,0.4317,0.0026,0.0237,0.0615,68.6503,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-21,0.11256,19.03845,0,270.9318,0.3398,0.3143,0.00465,0,0,0,0.7332,6.5988,1.4664,0.0358,0.3222,0.8353,67.6768,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-22,0.07882,19.1316,0,270.5901,0,0.22960000000000003,0.04575,3.8644200000000004,123.4015,7.2165,0.5714,5.1425,1.1428,0.0521,0.4687,1.2151,53.8995,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-23,0.055159999999999994,18.3672,0,273.418,0.7442,0.32935000000000003,0.04605,4.551687,145.348,8.4999,0.9664,8.6975,1.9328,0.0303,0.2727,0.7069,63.0324,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-24,0.038639999999999994,17.83935,0,275.4017,0.5377,0.33985000000000004,0.0354,14.034730499999998,448.1675,26.2086,1.2272,11.0447,2.4544,0.044,0.3962,1.0272,56.1986,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-25,0.02702,18.45255,0,273.0997,0,0.31745,0.10905000000000001,6.2429535,199.3551,11.6582,1.0926,9.8335,2.1852,0.0482,0.4335,1.1239,62.9981,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-26,0.0189,19.11345,0,270.6562,0.0844,0.3598,0.12539999999999998,6.597013500000001,210.6613,12.3194,0.3783,3.4047,0.7566,0.0121,0.1086,0.2814,63.0487,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-27,0.0133,19.40745,0,269.5819,0.1841,0.44029999999999997,0.0267,10.143566999999999,323.9127,18.9423,1.4162,12.7457,2.8324,0.0484,0.4359,1.1302,74.6151,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-28,0.00924,19.40895,0,269.5768,0.319,0.168,0.023700000000000002,16.2496845,518.8975,30.3449,1.3294,11.965,2.6589,0.0328,0.2955,0.7661,39.0647,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-29,0.0064399999999999995,16.0365,0,282.375,0.9473,0.48544999999999994,0.09075,3.680082,117.5152,6.8722,0.707,6.3629,1.414,0.037,0.3329,0.863,41.0451,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-09-30,0.00448,13.5819,0,292.3909,0.2354,0.41055,0.02685,2.0434365,65.2527,3.8159,1.2176,10.9586,2.4352,0.0504,0.4536,1.176,27.2158,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-01,0.0032199999999999998,10.0962,0,307.7475,0.9513,0.161,0.0342,6.3655515000000005,203.2693,11.8871,-0.1026,-0.9238,-0.2053,0.0403,0.3631,0.9414,8.1913,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-02,0.25689999999999996,10.1724,0,307.397,0.3824,0.07,0.014850000000000002,7.458948,238.1846,13.9289,1.2464,11.2176,2.4928,0.0886,0.7974,2.0673,56.0135,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-03,0.17975999999999998,11.36265,0,302.0053,0.5306,0.0903,0.0531,11.990727000000001,382.8975,22.3917,0.9033,8.1296,1.8066,0.0023,0.0211,0.0546,87.9266,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-04,0.12585999999999997,11.9874,0,299.2426,0.3739,0.5173,0.045450000000000004,14.7516075,471.0594,27.5473,0.3228,2.905,0.6456,0.0435,0.3919,1.0159,56.6366,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-05,0.08805999999999999,13.5519,0,292.5169,1.0364,0.70385,0.0294,12.5522145,400.8268,23.4402,0.3532,3.1792,0.7065,0.0513,0.4618,1.1971,32.4751,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-06,0.061739999999999996,14.74575,0,287.5639,0.0066,0.41545,0.0885,9.1800765,293.1458,17.143,1.0207,9.186,2.0413,-0.0018,-0.0159,-0.0413,43.8609,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-07,1.02606,15.324,0,285.2184,0.3026,0,0.20084999999999997,10.5473025,336.8049,19.6962,1.0742,9.6679,2.1484,0.0157,0.1414,0.3665,77.0651,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-08,1.4488599999999998,17.38755,0,277.1205,0,0.28945,0.06405,14.073255,449.3986,26.2806,1.1155,10.0393,2.2309,0.0012,0.0108,0.0279,61.9053,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-09,7.6494599999999995,19.8234,0,268.0749,1.0078,0.09625,0.11265,13.507389,431.3289,25.2239,1.0567,9.5106,2.1135,0.0217,0.1955,0.5068,50.1518,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-10,5.3545799999999995,19.6827,0,268.5833,0.7619,0.40705,0.08295,9.8678475,315.1076,18.4273,0.685,6.1652,1.3701,0.0062,0.0556,0.144,48.1474,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-11,7.01974,20.1519,0,266.8955,0.3819,0.12285,0,21.598605,689.7033,40.3335,0.9157,8.2415,1.8314,0.016,0.144,0.3732,51.404,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-12,5.035099999999999,18.32055,0,273.592,0.4347,0.09625,0,11.7057465,373.7974,21.8595,1.2805,11.5242,2.5609,0.0088,0.0789,0.2045,69.3488,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-13,4.12384,15.24195,0,285.5494,0.6218,0,0.1149,11.176546499999999,356.8986,20.8713,0.601,5.4089,1.202,0.0189,0.1699,0.4404,70.0667,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-14,2.88666,16.6947,0,279.7931,1.2072,0,0.08385,9.025947,288.2235,16.8552,0.249,2.2414,0.4981,0.0414,0.3726,0.966,71.6099,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-15,2.02062,16.212,0,281.6824,0,0.12565,0.12165000000000001,10.983105,350.7211,20.51,0.4812,4.3311,0.9625,0.0587,0.5283,1.3695,52.0298,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-16,2.53904,15.72945,0,283.5945,0.491,0.39515,0.1398,0,0,0,0.0853,0.7676,0.1706,0.0277,0.2493,0.6463,37.7769,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-17,1.77744,15.24675,0,285.53,0.4104,0.2772,0.0294,11.056815,353.0749,20.6477,0.918,8.2618,1.836,-6e-4,-0.0053,-0.0137,50.2347,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-18,1.24418,14.76405,0,287.4891,1.1069,0.26565,0.11730000000000002,10.6873515,341.2773,19.9577,1.1044,9.9393,2.2087,0.0428,0.3848,0.9977,57.5711,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-19,0.8709399999999999,14.2815,0,289.4724,0,0,0.0651,20.251035,646.6717,37.8171,0.6711,6.0397,1.3422,-0.0013,-0.0117,-0.0304,50.3983,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-20,0.6096999999999999,13.7988,0,291.4802,0.5965,0.2863,0.0717,11.0523105,352.9305,20.6392,0.8446,7.6016,1.6892,0.0444,0.3993,1.0351,84.2318,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-21,0.42672,13.31625,0,293.513,1.0299,0.16485,0.04485,10.709496,341.9837,19.999,0.7492,6.7426,1.4984,0.0236,0.2122,0.5502,95.1201,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-22,0.29875999999999997,12.83355,0,295.5713,0.1071,0.051449999999999996,0.1041,13.828752,441.5902,25.824,1.4459,13.013,2.8918,0.0499,0.4491,1.1643,87.3201,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-23,8.27848,12.35085,0,297.6554,0.0459,0,0.07755000000000001,14.1170715,450.7974,26.3624,0.977,8.7934,1.9541,0.0042,0.0381,0.0987,82.9809,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-24,6.5171399999999995,11.8683,0,299.7658,0.768,0.3346,0.05985,8.212491,262.2476,15.3361,0.9623,8.6605,1.9245,-0.0012,-0.0108,-0.0279,26.3011,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-25,4.56204,11.3856,0,301.9031,0.9185,0.33285000000000003,0.10139999999999999,0,0,0,0.8081,7.2725,1.6161,0.0269,0.2425,0.6286,38.3256,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-26,3.1934,10.9029,0,304.0675,0.5632,0,0.10200000000000001,14.421140999999999,460.5075,26.9303,0.9423,8.481,1.8847,0.0047,0.0424,0.1099,77.5388,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-27,2.2353799999999997,10.42035,0,306.2598,0,0.1771,0.011850000000000001,2.9756475,95.0205,5.5568,1.0422,9.3795,2.0843,0.0438,0.394,1.0215,61.5589,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-28,1.5647799999999998,9.93765,0,308.4803,0,0.3346,0.0591,4.403574,140.6179,8.2233,1.8457,16.6114,3.6914,0.0283,0.2548,0.6606,65.3137,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-29,5.99116,9.45495,0,310.7295,1.0492,0.5124,0.1707,3.36798,107.5492,6.2894,-0.1955,-1.7597,-0.391,-1e-4,-9e-4,-0.0023,84.6594,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-30,4.1937,8.9724,0,313.0079,0.4232,0.16065000000000002,0,13.779423,440.0149,25.7319,0.9998,8.9983,1.9996,0.0341,0.3073,0.7968,57.8885,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-10-31,2.93566,8.4897,0,315.3161,0.2795,0.2702,0.013049999999999999,12.232269,390.6103,22.8427,0.4162,3.7456,0.8324,0.0041,0.0365,0.0946,49.0675,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-01,2.05492,8.00715,0,317.6546,0.3384,0.40425,0,7.245220499999999,231.36,13.5298,0.9148,8.2332,1.8296,0.0195,0.1756,0.4553,73.5234,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-02,1.4385000000000001,7.52445,0,320.0239,0.3158,0.26985000000000003,0.01605,11.341071,362.1523,21.1785,0.4806,4.3255,0.9612,0.0073,0.0653,0.1693,59.364,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-03,1.0068799999999998,7.04175,0,322.4246,0.0641,0.19669999999999999,0.01455,2.4822945,79.2661,4.6354,1.2573,11.3153,2.5145,0.0168,0.1508,0.3909,54.6748,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-04,1.8351199999999999,6.5592,0,324.8572,0.4707,0.19565,0.0786,17.0347275,543.9662,31.8109,0.7838,7.054,1.5675,0.0538,0.4838,1.2544,42.313,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-05,1.3467999999999998,6.0765,0,327.3223,0.5671,0.05285,0.0354,11.4777495,366.5166,21.4337,0.5032,4.5284,1.0063,0.0404,0.3632,0.9415,77.5615,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-06,0.99008,5.5938,0,329.8205,0.4204,0.259,0.055799999999999995,9.367785,299.1397,17.4935,0.8446,7.601,1.6891,0.0371,0.3341,0.8661,48.9794,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-07,0.7460600000000001,5.11125,0,332.3523,1.3164,0,0.02445,6.4233855,205.1168,11.9951,0.5975,5.3771,1.1949,0.0439,0.3947,1.0234,76.6578,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-08,0.65142,4.62855,0,334.9184,0.4133,0.3437,0.18165,8.948205,285.7415,16.71,1.4596,13.1367,2.9193,-0.0016,-0.0141,-0.0367,56.8019,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-09,1.3909,4.14585,0,337.5193,0.2564,0.37905,0.08700000000000001,10.410687,332.4426,19.4411,1.3339,12.0055,2.6679,0.0753,0.6774,1.7561,54.7807,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-10,0.9736999999999999,3.6633,0,340.1557,0.3546,0.52955,0.0081,10.5698565,337.5246,19.7383,0.3688,3.3188,0.7375,0.0375,0.3375,0.8749,63.2676,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-11,0.68152,3.1806,0,342.8282,0.7965,0.273,0.046950000000000006,6.474604500000001,206.7523,12.0908,0.6898,6.2084,1.3796,0.035,0.315,0.8168,39.3068,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-12,0.47711999999999993,2.6979,0,345.5375,0.5708,0.039549999999999995,0.08940000000000001,5.8206015,185.8675,10.8694,1.3881,12.4931,2.7762,0.0418,0.3765,0.976,37.1997,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-13,1.19672,2.21535,0,348.2841,0.5411,0.12040000000000001,0,6.989472,223.1932,13.0522,0.9031,8.1281,1.8062,0.0255,0.2293,0.5945,50.4141,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-14,0.8377600000000001,1.73265,0,351.0689,0.1543,0.15925,0,8.5403745,272.718,15.9484,0.2103,1.8923,0.4205,0.0571,0.5138,1.3322,50.743,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-15,0.58646,1.79625,0,350.7003,0.4624,0.38079999999999997,0.05955,9.616824,307.0915,17.9586,1.9521,17.5686,3.9041,0.035,0.315,0.8167,78.5659,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-16,0.41048,2.1135,0,348.8688,0.6942,0.1071,0.06225,0,0,0,0.5174,4.6568,1.0348,0.0156,0.1404,0.3639,57.7586,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-17,0.28728,0.0738,0,360.9402,0.4813,0.18095,0.0531,5.3520075,170.9043,9.9944,0.2896,2.6063,0.5792,0.0184,0.1657,0.4297,85.8419,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-18,0.20117999999999997,1.89525,0,350.1262,0.5531,0.41159999999999997,0.14325,10.419443999999999,332.7218,19.4574,0.629,5.6608,1.258,0.0427,0.3846,0.9972,85.5206,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-19,0.5342399999999999,2.3223,0,347.6719,0,0.21910000000000002,0.171,18.933579,604.6012,35.3568,0.4885,4.3968,0.9771,0.042,0.3778,0.9796,50.058,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-20,0.37394,-1.2753,0,369.3251,0.2552,0.3528,0.14565,3.3910065,108.2842,6.3324,1.1606,10.4456,2.3212,0.0173,0.156,0.4045,50.5,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-21,0.2618,-0.28815,0,363.1571,0.2681,0.2961,0.13005,6.943734,221.7331,12.9668,0.1002,0.9014,0.2003,0.0325,0.2927,0.759,33.258,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-22,0.18325999999999998,1.29435,0,353.6313,0.3408,0,0,17.1127215,546.4563,31.9565,1.4599,13.139,2.9198,0,0,0,26.5743,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-23,0.12824,-2.27595,0,375.7617,0.897,0.1022,0.0318,2.8910700000000005,92.3202,5.3988,0.291,2.6189,0.582,0.0222,0.1996,0.5174,67.2808,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-24,0.08974,-1.932,0,373.5281,0.255,0.046900000000000004,0.0036,11.412418500000001,364.4302,21.3117,0.526,4.7339,1.052,0.0411,0.3699,0.959,43.4914,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-25,0.06286,1.5e-4,0,361.3892,0.5993,0.26739999999999997,0.0687,5.75127,183.654,10.74,0.9063,8.1567,1.8126,0.0764,0.6879,1.7836,44.954,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-26,0.04395999999999999,-0.06795,0,361.8056,0.5479,0.53375,0,6.420519,205.0248,11.9898,1.5438,13.8942,3.0876,0.0479,0.43120000000000003,1.1179,47.4729,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-27,0.030799999999999998,-0.7695,0,366.1428,0.3751,0.39794999999999997,0.036000000000000004,2.81358,89.8455,5.2541,0.1421,1.2787,0.2841,0.0186,0.1674,0.434,41.0352,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-28,0.02156,-0.37635,0,363.7015,0.2158,0.36085,0.048299999999999996,13.405864500000002,428.0862,25.034300000000002,0.7043,6.3386,1.4086,-5e-4,-0.0042,-0.0109,61.1486,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-29,0.01512,0.50745,0,358.3134,0.3992,0.33845,0.0819,3.6122625,115.35,6.7456,0.6374,5.7366,1.2748,0.0359,0.3233,0.8382,53.1755,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-11-30,0.010499999999999999,1.35645,0,353.2667,0.8083,0.4718,0.09284999999999999,10.530638999999999,336.2729,19.6651,0.9432,8.489,1.8864,-0.0019,-0.0167,-0.0433,34.994,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-01,0.0074199999999999995,1.47525,0,352.5696,0,0.12215000000000001,0.13065,9.8257005,313.7615,18.3486,1.3627,12.2647,2.7255,0.0024,0.0218,0.0565,43.9198,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-02,0.00518,0.4242,0,358.8152,0.5665,0.5908,0.09855,11.510131500000002,367.5503,21.4942,0.4347,3.9122,0.8694,0.0418,0.3759,0.9745,72.279,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-03,0.0036399999999999996,0.7395,0,356.9217,0.9387,0.798,0.10139999999999999,4.32495,138.108,8.0765,0.2876,2.5888,0.5753,0.0455,0.4099,1.0626,59.4719,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-04,0.0025199999999999997,0.32355,0,359.4231,0.4993,0.3577,0.02595,5.520123,176.2727,10.3083,0.6937,6.2435,1.3874,0.0135,0.1214,0.3148,61.8132,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-05,0.5996199999999999,1.99095,0,349.574,0.844,0.16835,0.0132,8.476272,270.6705,15.8287,0.809,7.2814,1.6181,0.0187,0.1687,0.4375,57.699,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-06,0.61432,0.82575,0,356.4072,1.0976,0.47425000000000006,0.09375,13.3208145,425.3704,24.8755,1.2148,10.9336,2.4297,0.0188,0.1688,0.4375,47.3899,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-07,0.43007999999999996,-0.8238,0,366.4821,0.9448,0.1638,0.12435,11.012526,351.6607,20.565,0.959,8.6313,1.9181,0.013,0.1168,0.3028,84.6365,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-08,0.301,-2.739,0,378.8057,0.1517,0.16905,0.05595,3.0164715,96.324700000000007,5.633,0.7844,7.0592,1.5687,0.0284,0.2556,0.6626,60.7991,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-09,0.54628,-3.318,0,382.67,0.2045,0,0.153,14.426433000000001,460.6756,26.9401,0.5728,5.1553,1.1456,0.0452,0.4065,1.0539,63.5888,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-10,0.38248,-5.1324,0,395.2228,0.5019,0.34965,0.129,9.425304,300.9765,17.601,1.509,13.5807,3.0179,-0.0026,-0.0232,-0.0602,63.176,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-11,0.26768,-5.0322,0,394.5111,0,0,0.1002,8.962506000000001,286.1978,16.7367,0.4824,4.3413,0.9647,0.0171,0.1535,0.398,41.8492,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-12,0.18732,-4.2453,0,389.0002,0.6943,0.1057,0.0693,3.5810459999999997,114.3524,6.6873,0.1436,1.2926,0.2872,0.0291,0.2623,0.6801,66.2767,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-13,0.13118,-8.0001,0,416.5181,0.6,0.3115,0,13.3300125,425.6645,24.8927,1.0407,9.3661,2.0814,0.0266,0.2397,0.6216,37.9017,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-14,0.09184,-5.421,0,397.2822,0.1049,0.45920000000000005,0.09284999999999999,9.615280499999999,307.043,17.9557,0.4517,4.0656,0.9035,0.1109,0.9984,2.5886,56.2952,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-15,0.06426,-6.1308,0,402.4269,0,0.22504999999999997,0.0504,6.5778300000000005,210.0481,12.2835,0.1711,1.5396,0.3421,0.0216,0.1946,0.5045,47.6041,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-16,0.044939999999999994,-6.11505,0,402.3113,0.5586,0.32304999999999995,0.07485,13.583083499999999,433.7459,25.3653,1.2376,11.1383,2.4752,0.053900000000000003,0.485,1.2574,60.8078,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-17,0.0315,-4.3557,0,389.765,0,0.6111,0.0042,10.6344,339.5862,19.8588,1.2283,11.0543,2.4565,0.0441,0.397,1.0293,50.4986,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-18,0.13748,-1.40955,0,370.1775,0.6972,0.05425,0.049049999999999996,3.8336129999999997,122.4178,7.1589,1.046,9.4137,2.0919,0.0142,0.1278,0.3313,62.7048,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-19,0.25494,-0.28335,0,363.1273,0.7918,0.24955,0.093,5.8126635,185.6146,10.8547,0.4212,3.7907,0.8424,-0.0019,-0.0167,-0.0434,86.9314,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-20,0.17836000000000002,0.8439,0,356.2987,0.3392,0.3346,0.04725,3.79323,121.1281,7.0835,0.9126,8.2131,1.8251,0.033,0.2972,0.7705,47.8872,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-21,0.12487999999999999,-2.01435,0,374.0608,0,0.05635,0.022949999999999998,11.705841,373.8002,21.8597,1.1741,10.5668,2.3482,0.0253,0.2275,0.5899,52.1228,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-22,0.08736,-0.8091,0,366.3898,0.7805,0.40145,0.01455,6.526674,208.4146,12.188,0.7297,6.5676,1.4595,0.0191,0.1716,0.445,49.8765,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-23,1.06358,2.58675,0,346.1673,0,0.5400499999999999,0.07619999999999999,9.410562,300.5058,17.5734,1.6895,15.2054,3.379,-0.0015,-0.0137,-0.0356,81.5217,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-24,0.7445200000000001,-0.1527,0,362.3245,1.1904,0.3605,0.02445,11.6632845,372.4409,21.7802,0.7865,7.0785,1.573,0.0382,0.3441,0.8922,76.402,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-25,0.6508599999999999,-5.4189,0,397.2677,0.1768,0.07525,0.12464999999999998,4.8789405,155.7977,9.111,0.7571,6.8142,1.5143,0.0052,0.047,0.1219,73.1504,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-26,0.45556,-6.8115,0,407.4659,0.4413,0,0.0771,6.254955,199.7377,11.6806,0.9945,8.9507,1.9891,0.0408,0.3673,0.9523,56.1364,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2017-12-27,0.31892,-7.0782,0,409.4675,0,0,0.0945,7.164675000000001,228.788,13.3794,0.9387,8.448,1.8773,0.0374,0.3363,0.8719,48.7022,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
